city,state,lat,lon
Murfreesboro,AR,34.118589,-93.69401
Murfreesboro,NC,36.432993,-77.10287
Murfreesboro,TN,35.84854742857143,-86.405982
Murphy,ID,43.135267,-116.46584
Murphy,NC,35.091332,-84.09018
Murphy,OR,42.308007,-123.327323
Murphys,CA,38.146124,-120.45458000000001
Murphysboro,IL,37.771806,-89.33971
Murray,IA,41.039527,-93.95498
Murray,ID,47.626188,-115.83204
Murray,KY,36.617443,-88.28746
Murray,NE,40.915826,-95.93611
Murray City,OH,39.513028,-82.1665
Murrayville,GA,34.466226,-83.88442
Murrayville,IL,39.576392,-90.24769
Murrells Inlet,SC,33.5591375,-79.043049
Murrieta,CA,33.630896,-116.82062566666667
Murrysville,PA,40.451664,-79.67948
Murtaugh,ID,42.444159,-114.12157
Muscadine,AL,33.740158,-85.37813
Muscatine,IL,41.413372,-91.00612
Muscle Shoals,AL,34.7585495,-87.7968125
Muscoda,WI,43.1914,-90.45655
Muscotah,KS,39.548048,-95.52321
Muse,OK,34.669198,-94.75729
Muse,PA,40.292528,-80.20022
Musella,GA,32.799959,-84.00588
Muses Mills,KY,38.3481,-83.718626
Muskego,WI,42.901235,-88.12464
Muskegon,MI,43.2395925,-86.27973383333332
Muskogee,OK,35.74128866666667,-95.350312
Musselshell,MT,46.455469,-108.0903
Mustang,OK,35.388059,-97.73626
Mustoe,VA,38.385967,-79.559157
Mutual,OK,36.223999,-99.1237
Myakka City,FL,27.396045,-82.23349
Myers Flat,CA,40.2959,-123.77902
Myerstown,PA,40.389502,-76.3147
Myersville,MD,39.528123,-77.557
Mylo,ND,48.636915,-99.61665
Myra,KY,37.293386,-82.60019
Myra,TX,33.624401,-97.31704
Myra,WV,38.219991,-82.11462
Myrtle,MO,36.531635,-91.29933
Myrtle,MS,34.536153,-89.13829
Myrtle Beach,SC,33.709252625,-78.918577375
Myrtle Creek,OR,43.042614,-123.2322
Myrtle Grove,FL,30.409264,-87.292755
Myrtle Point,OR,43.075356,-124.05682
Myrtlewood,AL,32.249718,-87.96332
Mystic,CT,41.360798,-71.97281
Mystic,GA,31.620866,-83.249754
Mystic,IA,40.797559,-92.96436
Myton,UT,40.065834,-110.14823
Naalehu,HI,19.110687,-155.58738
Nabb,IN,38.591735,-85.53195
Naches,WA,46.71207,-120.97097
Nachusa,IL,41.830896,-89.39613
Naco,AZ,31.385182,-109.919794
Nacogdoches,TX,31.63813,-94.6436494
Nada,TX,29.60466,-96.524899
Nadeau,MI,45.610678,-87.55411
Nageezi,NM,36.17798,-107.80037
Nags Head,NC,35.923805,-75.61144
Naguabo,PR,18.22048,-65.74293
Nahant,MA,42.427096,-70.92809
Nahcotta,WA,46.514625,-123.76903
Nahma,MI,45.840744,-86.66216
Nahunta,GA,31.17326,-81.97244
Nakina,NC,34.11045,-78.6608
Naknek,AK,58.745436,-156.95331
Nalcrest,FL,27.855686,-81.430915
Nallen,WV,38.090457,-80.88462
Nampa,ID,43.599151400000004,-116.6152254
Nanafalia,AL,32.268329,-87.795275
Nancy,KY,37.029286,-84.81365
Nanjemoy,MD,38.42029,-77.19479
Nankin,OH,40.920617,-82.281695
Nanticoke,MD,38.268651,-75.90494
Nanticoke,PA,41.197908,-76.00325
Nantucket,MA,41.366173,-70.04137066666667
Nanty Glo,PA,40.474488,-78.84402
Nanuet,NY,41.100182,-74.0133
Naoma,WV,37.883223,-81.48001
Napa,CA,38.379325333333334,-122.31362666666666
Napakiak,AK,60.695049,-161.9909
Napanoch,NY,41.802898,-74.40025
Napavine,WA,46.580105,-122.90699
Naper,NE,42.946169,-99.11638
Naperville,IL,41.77914633333333,-88.13494700000001
Napier,WV,38.790368,-80.57981
Naples,FL,26.159792,-81.68347525
Naples,ID,48.575219,-116.41475
Naples,ME,43.959974,-70.60312
Naples,NC,35.381677,-82.481257
Naples,NY,42.628515,-77.39457
Naples,TX,33.206258,-94.63009
Napoleon,IN,39.205405,-85.32865
Napoleon,MI,42.164338,-84.24575
Napoleon,MO,39.093759,-94.0858
Napoleon,ND,46.477491,-99.71689
Napoleon,OH,41.388278,-84.12511
Napoleonville,LA,29.91599,-91.02187
Naponee,NE,40.085446,-99.14622
Nappanee,IN,41.444183,-85.99829
Nara Visa,NM,35.644244,-103.21973
Naranjito,PR,18.294571,-66.25098
Narberth,PA,40.014541,-75.25805
Nardin,OK,36.821862,-97.45366
Narka,KS,39.934395,-97.42125
Narragansett,RI,41.432452,-71.46352
Narrows,VA,37.331818,-80.80847
Narrowsburg,NY,41.588604,-74.99385
Naruna,VA,37.245798,-79.133546
Narvon,PA,40.126611,-75.96767
Naselle,WA,46.370075,-123.76506
Nash,OK,36.685205,-98.03095
Nash,TX,33.441774,-94.12531
Nashoba,OK,34.497876,-95.1316
Nashotah,WI,43.108775,-88.40276
Nashport,OH,40.063886,-82.15977
Nashua,IA,42.953461,-92.53473
Nashua,MN,46.040316,-96.31772
Nashua,MT,48.13336,-106.33547
Nashua,NH,42.7867885,-71.5098465
Nashville,AR,33.985613,-93.85214
Nashville,GA,31.202194,-83.23244199999999
Nashville,IL,38.346578,-89.38453
Nashville,IN,39.199357,-86.2395
Nashville,KS,37.442074,-98.41625
Nashville,MI,42.588988,-85.124
Nashville,NC,35.993357,-77.96738
Nashville,OH,40.596018,-82.11317
Nashville,TN,36.16712908888889,-86.78986146666666
Nashwauk,MN,47.406731,-93.1645
Nason,IL,38.16542,-88.967551
Nassau,DE,38.725562,-75.353387
Nassau,NY,42.557908499999996,-73.586229
Nassawadox,VA,37.452186,-75.84523
Natalbany,LA,30.546528,-90.48375
Natalia,TX,29.19085,-98.84676
Natchez,LA,31.660742,-92.98886
Natchez,MS,31.492249666666666,-91.387716
Natchitoches,LA,31.748804333333332,-93.08277333333334
Nathalie,VA,36.940538,-78.98017
Nathrop,CO,38.720234,-106.18801
Natick,MA,42.28229,-71.36591849999999
National City,CA,32.8439155,-116.969383
National City,MI,44.328794,-83.66579
National Mine,MI,46.604141,-87.614805
National Park,NJ,39.867158,-75.1802
National Stock Yards,IL,38.6516,-90.163909
Natoma,KS,39.202987,-99.04018
Natrona,WY,42.966192,-106.807047
Natrona Heights,PA,40.628522,-79.72566
Natural Bridge,AL,34.093409,-87.600815
Natural Bridge,NY,44.055436,-75.46279
Natural Bridge,VA,37.650711,-79.55269
Natural Bridge Station,VA,37.597531,-79.50659
Natural Dam,AR,35.72446,-94.41065
Naturita,CO,38.296229,-108.68079
Naubinway,MI,46.142357,-85.29284
Naugatuck,CT,41.493763,-73.05173
Naugatuck,WV,37.786897,-82.34373
Nauvoo,AL,33.97173,-87.45746
Nauvoo,IL,40.531825,-91.36598
Navajo,AZ,35.923348,-109.08296
Navajo,NM,35.902329,-109.031853
Navajo Dam,NM,36.901026,-107.52505
Naval Air Station/ Jrb,TX,32.772063,-97.42165
Navarre,MN,45.015914,-93.47188
Navarre,OH,40.722891,-81.54071
Navarro,CA,39.173321,-123.55081
Navasota,TX,30.5133105,-96.210501
Navesink,NJ,40.402277,-74.027285
Naylor,GA,30.934298,-83.08841
Naylor,MO,36.585908,-90.61875
Naytahwaush,MN,47.257131,-95.61749
Nazareth,KY,37.756941,-85.44671
Nazareth,MI,42.245412,-85.529858
Nazareth,PA,40.746849,-75.31632
Nazareth,TX,34.543766,-102.12349
Nazlini,AZ,35.952827,-109.41297
Neah Bay,WA,48.35306,-124.64076
Neal,KS,37.831349,-96.07111
Neapolis,OH,41.491702,-83.87108
Neavitt,MD,38.795102,-76.152762
Nebo,IL,39.440654,-90.77809
Nebo,KY,37.36327,-87.65307
Nebo,NC,35.666254,-81.90629
Nebo,WV,38.642203,-81.03691
Nebraska,IN,39.001301,-85.619906
Nebraska City,NE,40.661439,-95.87023
Necedah,WI,44.057528,-90.07117
Neche,ND,48.956342,-97.59021
Neches,TX,31.794191,-95.661964
Neck City,MO,37.256327,-94.44382
Nederland,CO,39.964486,-105.50805
Nederland,TX,29.974013,-93.99986
Nedrow,NY,42.950501,-76.15797
Needham,AL,31.970871,-88.34902
Needham,IN,39.542985,-85.95928
Needham,MA,42.262243,-71.19511225
Needles,CA,34.808718,-114.62664
Needmore,PA,39.847933,-78.12821
Needville,TX,29.401461,-95.82334
Neely,MS,31.176281,-88.72248
Neelyton,PA,40.130231,-77.84147
Neelyville,MO,36.559031,-90.48646
Neenah,WI,44.1895145,-88.5807965
Neeses,SC,33.532767,-81.12298
Neffs,OH,40.027491,-80.81606
Neffs,PA,40.696738,-75.611647
Negaunee,MI,46.517192,-87.58245
Negley,OH,40.776151,-80.54967
Negreet,LA,31.448907,-93.621234
Nehalem,OR,45.715015,-123.88233
Nehawka,NE,40.833188,-96.00315
Neihart,MT,46.926021,-110.71696
Neillsville,WI,44.553719,-90.61457
Neilton,WA,47.387674,-123.890317
Nekoma,KS,38.41473,-99.44681
Nekoma,ND,48.591846,-98.36827
Nekoosa,WI,44.260056,-89.88239
Neligh,NE,42.150892,-98.02352
Nellis,WV,37.997105,-81.71704
Nellis AFB,NV,36.370315,-115.23128
Nelliston,NY,42.937863,-74.611711
Nellysford,VA,37.905649,-78.90273
Nelson,CA,39.556251,-121.803777
Nelson,GA,34.242944,-84.458326
Nelson,IL,41.797256,-89.599529
Nelson,MN,45.92084,-95.23965
Nelson,MO,38.99158,-93.04083
Nelson,NE,40.19484,-98.03859
Nelson,PA,41.978436,-77.24667
Nelson,VA,36.589704,-78.66151
Nelson,WI,44.451724,-91.95785
Nelsonia,VA,37.816896,-75.583227
Nelsonville,OH,39.450463,-82.22975
Nelsonville,WI,44.490241,-89.310944
Nemacolin,PA,39.877676,-79.92585
Nemaha,IA,42.527637,-95.10125
Nemaha,NE,40.32194,-95.67683
Nemo,SD,44.197255,-103.53733
Nemo,TX,32.259829,-97.65485
Nemours,WV,37.416395,-81.105803
Nenana,AK,64.560888,-149.07674
Nenzel,NE,42.686576,-101.09984
Neodesha,KS,37.422319,-95.68222700000001
Neoga,IL,39.32205,-88.45037
Neola,IA,41.455142,-95.64792
Neola,UT,40.440294,-110.02525
Neola,WV,37.975595,-80.426874
Neon,KY,37.195448,-82.71232
Neopit,WI,44.984514,-88.85947
Neosho,MO,36.86429,-94.39016
Neosho,WI,43.289159,-88.52623
Neosho Falls,KS,38.005429,-95.56976
Neosho Rapids,KS,38.368683,-95.98917
Neotsu,OR,44.997061,-123.98589
Nephi,UT,39.692424,-111.88229
Neponset,IL,41.280262,-89.79442
Neptune,NJ,40.2558315,-74.15094500000001
Neptune Beach,FL,30.316641,-81.40308
Nerinx,KY,37.660251,-85.393204
Nerstrand,MN,44.338132,-93.05543
Nesbit,MS,34.893254,-89.97629
Nesconset,NY,40.842962,-73.14303
Nescopeck,PA,41.038241,-76.20682
Neshanic Station,NJ,40.51057,-74.72472
Neshkoro,WI,43.959371,-89.22575
Neskowin,OR,45.101518,-123.9737
Nesmith,SC,33.653454,-79.56773
Nespelem,WA,48.17266,-119.00126
Nesquehoning,PA,40.857175,-75.84811
Ness City,KS,38.443723,-99.92622
Netarts,OR,45.438112,-123.9483
Netawaka,KS,39.626301,-95.72954
Netcong,NJ,40.897398,-74.70301
Nett Lake,MN,48.081686,-93.083438
Nettie,WV,38.218258,-80.70048
Nettleton,MS,34.082553,-88.58797
Nevada,IA,42.026021,-93.4484
Nevada,MO,37.838563,-94.35075
Nevada,OH,40.815261,-83.13144
Nevada,TX,33.048275,-96.42153
Nevada City,CA,39.299405,-120.95144
Neversink,NY,41.832153500000004,-74.567954
Neville,OH,38.810072,-84.21176
Nevis,MN,46.970017,-94.85013
Nevisdale,KY,36.780333,-84.11678
New Albany,IN,38.301153,-85.8610905
New Albany,KS,37.568611,-95.93926
New Albany,MS,34.489085,-88.99973
New Albany,OH,40.080252,-82.82462
New Albany,PA,41.5932,-76.46516
New Albin,IA,43.48058,-91.30746
New Alexandria,PA,40.408295,-79.43967
New Almaden,CA,37.189396,-121.705327
New Athens,IL,38.318253,-89.88852
New Athens,OH,40.184401,-80.99519
New Auburn,MN,44.673454,-94.229311
New Auburn,WI,45.235611,-91.52127
New Augusta,MS,31.215709,-89.04494
New Baden,IL,38.520285,-89.6807
New Baden,TX,31.050207,-96.42982
New Baltimore,MI,42.6765065,-82.80411000000001
New Baltimore,NY,42.434965500000004,-73.844056
New Baltimore,PA,39.983808,-78.77215
New Bavaria,OH,41.190188,-84.17549
New Bedford,IL,41.513879,-89.71842
New Bedford,MA,41.66223683333333,-70.956928
New Bedford,PA,41.098098,-80.50393
New Berlin,IL,39.735761,-89.88669
New Berlin,NY,42.626177,-75.31502
New Berlin,PA,40.880509000000004,-76.985
New Berlin,WI,42.976912999999996,-88.12425999999999
New Berlinville,PA,40.340392,-75.63082
New Bern,NC,35.107318400000004,-77.063404
New Bethlehem,PA,41.007757,-79.3461
New Blaine,AR,35.289176,-93.44323
New Bloomfield,MO,38.723957,-92.08132
New Bloomfield,PA,40.409544,-77.17959
New Bloomington,OH,40.587559,-83.31254
New Boston,IL,41.223984,-91.0123
New Boston,MI,42.128069000000004,-83.38785
New Boston,MO,39.963355,-92.88684
New Boston,NH,43.0909405,-71.622502
New Boston,TX,33.465282,-94.41954
New Braintree,MA,42.317121,-72.12248
New Braunfels,TX,29.7348618,-98.16595
New Bremen,OH,40.452556,-84.38731
New Brighton,PA,40.73998,-80.29472
New Britain,CT,41.6695865,-72.78511025
New Brockton,AL,31.406536,-85.9175
New Brunswick,NJ,40.45158033333333,-74.43071766666667
New Buffalo,MI,41.784691,-86.75519
New Buffalo,PA,40.454175,-76.96991
New Burnside,IL,37.582136,-88.76394
New Cambria,KS,38.891137,-97.51114
New Cambria,MO,39.728897,-92.74979
New Canaan,CT,41.148621,-73.493573
New Caney,TX,30.170751,-95.17832
New Canton,IL,39.599949,-91.09115
New Canton,VA,37.663039,-78.2868
New Carlisle,IN,41.708183,-86.50412
New Carlisle,OH,39.939925,-84.01992
New Castle,AL,33.640823,-86.77574
New Castle,CO,39.567059,-107.54974
New Castle,DE,39.616859,-75.5935385
New Castle,IN,39.92698,-85.3697
New Castle,KY,38.435604,-85.17658
New Castle,NH,43.068338,-70.72353
New Castle,PA,40.99503416666667,-80.33014966666667
New Castle,VA,37.505033,-80.17302
New Century,KS,38.824863,-94.899201
New Church,VA,37.973042,-75.53045
New City,NY,41.145495,-73.9949
New Columbia,PA,41.047295,-76.91245
New Concord,KY,36.540753,-88.06837
New Concord,OH,40.018953,-81.73657
New Creek,WV,39.291478,-79.07484
New Cumberland,PA,40.22004,-76.86849
New Cumberland,WV,40.519953,-80.58925
New Cuyama,CA,34.956385,-119.74696
New Deal,TX,33.751374,-101.83672
New Derry,PA,40.356055,-79.3194
New Diggings,WI,42.522232,-90.340446
New Douglas,IL,38.964162,-89.68226
New Durham,NH,43.443682,-71.14628
New Eagle,PA,40.207526,-79.95304
New Edinburg,AR,33.736301,-92.18447
New Effington,SD,45.859799,-96.91988
New Egypt,NJ,40.075185,-74.48433
New Ellenton,SC,33.415481,-81.68632
New England,ND,46.511555,-102.8735
New Enterprise,PA,40.174807,-78.41772
New Era,MI,43.551783,-86.40265
New Fairfield,CT,41.472227,-73.49673
New Florence,MO,38.881628,-91.44852
New Florence,PA,40.371165,-79.0772
New Franken,WI,44.559995,-87.81553
New Franklin,MO,39.015654,-92.68811
New Freedom,PA,39.753369,-76.68112
New Freeport,PA,39.748534,-80.39778
New Galilee,PA,40.853014,-80.40181
New Geneva,PA,39.932084,-79.65217
New Germantown,PA,40.406766,-77.292578
New Germany,MN,44.886776,-93.97154
New Glarus,WI,42.81636,-89.64075
New Gloucester,ME,43.957375,-70.29488
New Goshen,IN,39.580862,-87.46293
New Gretna,NJ,39.595957,-74.45628
New Hampshire,OH,40.555807,-83.95347
New Hampton,IA,43.072094,-92.32323
New Hampton,MO,40.264749,-94.19587
New Hampton,NH,43.60768,-71.64372
New Hampton,NY,41.384738,-74.41571
New Harbor,ME,43.863028,-69.51314
New Harmony,IN,38.117974,-87.91918
New Harmony,UT,37.391483,-113.2821
New Hartford,CT,41.852712,-73.00492
New Hartford,IA,42.568395,-92.62664
New Hartford,NY,43.067169,-75.28767
New Haven,CT,41.348277384615386,-72.9218578076923
New Haven,IL,37.914363,-88.12264
New Haven,IN,41.081548,-84.98664
New Haven,KY,37.656291,-85.58099
New Haven,MI,42.7629745,-82.80339000000001
New Haven,MO,38.558836,-91.24469
New Haven,NY,43.483379,-76.315044
New Haven,OH,41.034683,-82.68056
New Haven,VT,44.121825,-73.166
New Haven,WV,38.988059,-81.96731
New Hill,NC,35.633286,-78.97271
New Holland,IL,40.186852,-89.56053
New Holland,OH,39.555409,-83.26409
New Holland,PA,40.102296,-76.08031
New Holland,SD,43.429115,-98.61012
New Holstein,WI,44.0089515,-88.16137549999999
New Home,TX,33.330983,-101.91065
New Hope,AL,34.541285,-86.39852
New Hope,KY,37.585365,-85.50817
New Hope,PA,40.354735,-74.99319
New Hope,VA,38.179715,-79.141332
New Hudson,MI,42.501401,-83.62916
New Hyde Park,NY,40.753676166666665,-73.62997133333333
New Iberia,LA,29.912577666666667,-91.75232333333334
New Ipswich,NH,42.753726,-71.86706
New Johnsonville,TN,36.022057,-87.9564
New Kensington,PA,40.4656655,-79.5910305
New Kent,VA,37.545276,-77.06664
New Kingston,NY,42.227987,-74.68912
New Kingstown,PA,40.233164,-77.08212
New Knoxville,OH,40.491725,-84.31129
New Laguna,NM,35.05463,-107.44137
New Lebanon,IN,39.041245,-87.475747
New Lebanon,NY,42.474028,-73.4075
New Lebanon,OH,39.743766,-84.39256
New Leipzig,ND,46.346028,-102.0077
New Lenox,IL,41.509231,-87.96475
New Lexington,OH,39.717824,-82.19823
New Liberty,IA,41.720483,-90.86944
New Liberty,KY,38.606023,-84.8279
New Limerick,ME,46.100442,-68.003376
New Lisbon,IN,39.931785,-85.398625
New Lisbon,NJ,39.961921,-74.63687
New Lisbon,NY,42.590419,-75.195695
New Lisbon,WI,43.90147,-90.13777
New London,CT,41.352498,-72.10338
New London,IA,40.920995,-91.39965
New London,MN,45.327429,-94.99921
New London,MO,39.584889,-91.38258
New London,NC,35.463024,-80.1649
New London,NH,43.418863,-72.00004
New London,OH,41.098478,-82.40483
New London,PA,39.726143,-75.7857
New London,TX,32.25416,-94.932215
New London,WI,44.393774,-88.740545
New Lothrop,MI,43.131102,-83.98443
New Madison,OH,39.971929,-84.70471
New Madrid,MO,36.59793,-89.54435
New Manchester,WV,40.5323,-80.57999
New Market,AL,34.902137,-86.44272
New Market,IA,40.732886,-94.88772
New Market,IN,39.951682,-86.92186699999999
New Market,MD,39.408627,-77.28676
New Market,MN,44.571056,-93.354267
New Market,TN,36.089568,-83.56389
New Market,VA,38.652274,-78.66417
New Marshfield,OH,39.32502,-82.2586
New Martinsville,WV,39.646099,-80.83465
New Matamoras,OH,39.524674,-81.12031
New Meadows,ID,45.077791,-116.34335
New Melle,MO,38.716287,-90.875127
New Memphis,IL,38.478,-89.67869
New Middletown,IN,38.165541,-86.05223
New Middletown,OH,40.966908,-80.55862
New Midway,MD,39.564472,-77.29468
New Milford,CT,41.581494,-73.41313
New Milford,NJ,40.936211,-74.0188
New Milford,NY,41.387822,-74.354699
New Milford,PA,41.853082,-75.72077
New Millport,PA,40.87713,-78.53394
New Milton,WV,39.185707,-80.71039
New Munich,MN,45.628804,-94.75466
New Munster,WI,42.574616,-88.232632
New Offenburg,MO,37.89872,-90.191972
New Orleans,LA,29.992950545454548,-89.96252163636363
New Oxford,PA,39.874531,-77.06305
New Palestine,IN,39.726811,-85.89726
New Paltz,NY,41.751566,-74.09475
New Paris,IN,41.48922,-85.84083
New Paris,OH,39.876255,-84.77788
New Paris,PA,40.121392,-78.5877
New Park,PA,39.761007,-76.50129
New Philadelphia,OH,40.477187,-81.44439
New Philadelphia,PA,40.731739,-76.1278
New Pine Creek,CA,41.924974,-120.28989
New Plymouth,ID,43.96929,-116.81389
New Plymouth,OH,39.376504,-82.39503
New Point,IN,39.308947,-85.33006
New Point,VA,37.342721,-76.27989
New Port Richey,FL,28.2632966,-82.6392372
New Portland,ME,44.904101,-70.10453
New Prague,MN,44.546463,-93.57848
New Preston Marble Dale,CT,41.697487,-73.3435
New Providence,IA,42.250902,-93.2007
New Providence,NJ,40.698268,-74.40225
New Providence,PA,39.915209,-76.21546
New Raymer,CO,40.603869,-103.87807
New Richland,MN,43.899778,-93.53178
New Richmond,IN,40.192176,-86.98346
New Richmond,OH,38.957385,-84.24755
New Richmond,WI,45.122052,-92.53691
New Richmond,WV,37.568981,-81.49308
New Riegel,OH,41.057873,-83.29505
New Ringgold,PA,40.700548,-75.96098
New River,AZ,33.88939725,-112.09707449999999
New River,VA,37.096403,-80.608056
New Roads,LA,30.700337,-91.44032
New Rochelle,NY,40.920634,-73.78704033333334
New Rockford,ND,47.669608,-99.10553
New Ross,IN,39.961958,-86.73576
New Rumley,OH,40.29649,-81.102502
New Russia,NY,44.129094,-73.64792
New Salem,IL,39.696523,-90.84253
New Salem,MA,42.485899,-72.33345
New Salem,ND,46.909229,-101.4391
New Salem,PA,39.936535,-79.84669
New Salisbury,IN,38.312878,-86.09478
New Sarpy,LA,29.981674,-90.38595
New Sharon,IA,41.445018,-92.64823
New Sharon,ME,44.638255,-70.01525
New Site,MS,34.530559,-88.36794
New Smyrna Beach,FL,29.012837666666666,-81.001713
New Springfield,OH,40.917556,-80.60039
New Stanton,PA,40.231003,-79.61611
New Straitsville,OH,39.588854,-82.25279
New Stuyahok,AK,59.452339,-157.31368
New Suffolk,NY,40.991836,-72.47505
New Summerfield,TX,31.782048,-95.164021
New Sweden,ME,46.953804,-68.1204
New Tazewell,TN,36.433599,-83.6217695
New Town,MA,42.446396,-71.459405
New Town,ND,47.983034,-102.54126
New Trenton,IN,39.310292,-84.90196
New Tripoli,PA,40.653037,-75.72689
New Troy,MI,41.875968,-86.54919
New Ulm,MN,44.308395,-94.46149
New Ulm,TX,29.909257,-96.49617
New Underwood,SD,44.133058,-102.78887
New Vernon,NJ,40.733739,-74.48851
New Vienna,IA,42.559621,-91.10572
New Vienna,OH,39.326987,-83.68731
New Vineyard,ME,44.79781,-70.12443
New Virginia,IA,41.193148,-93.71388
New Washington,IN,38.548693,-85.49124
New Washington,OH,40.954399,-82.85436
New Waterford,OH,40.842848,-80.61956
New Waverly,IN,40.765286,-86.1918
New Waverly,TX,30.545212,-95.46752
New Weston,OH,40.332705,-84.65016
New Wilmington,PA,41.1275275,-80.334056
New Windsor,IL,41.200936,-90.45631
New Windsor,MD,39.534953,-77.1060975
New Windsor,NY,41.46359,-74.05975
New Woodstock,NY,42.837642,-75.84778
New York,NJ,40.699226,-74.04118
New York,NY,40.76632335714286,-73.97665842261905
New York Mills,MN,46.534993,-95.38106
New York Mills,NY,43.102469,-75.29566
New Zion,SC,33.795243,-80.04196
Newagen,ME,44.021333,-69.523263
Newalla,OK,35.351612,-97.19507
Newark,AR,35.725631,-91.42605
Newark,CA,37.535586,-122.03362
Newark,DE,39.59200554545454,-75.631936
Newark,IL,41.529433,-88.53552
Newark,MD,38.248485,-75.29106
Newark,MO,39.98354,-91.99255
Newark,NJ,40.76504404166666,-74.22013475
Newark,NY,43.052126,-77.09424
Newark,OH,40.08980366666667,-82.455286
Newark,TX,33.003717,-97.48974
Newark Valley,NY,42.222777,-76.17822
Newaygo,MI,43.430588,-85.73515
Newberg,OR,45.310304,-122.972
Newbern,AL,32.594818,-87.53543
Newbern,TN,36.114872,-89.25419
Newbern,VA,37.069206,-80.689067
Newberry,FL,29.638622499999997,-82.602882
Newberry,IN,38.926709,-87.0031
Newberry,MI,46.434201,-85.54758
Newberry,SC,34.282877,-81.61641
Newberry Springs,CA,34.896333,-116.63644
Newborn,GA,33.500008,-83.67165
Newburg,MD,38.343729,-76.92493
Newburg,MO,37.862197,-91.93811
Newburg,ND,48.671806,-100.96154
Newburg,PA,40.147267,-77.57259
Newburg,WI,43.433807,-88.062338
Newburg,WV,39.39905,-79.82996
Newburgh,IN,38.0106465,-87.31259700000001
Newburgh,NY,41.45115125,-74.20285475
Newbury,MA,42.780141,-70.86866
Newbury,NH,43.32582,-72.02654
Newbury,OH,41.469908,-81.24579
Newbury,VT,44.075132,-72.07174
Newbury Park,CA,34.175038,-118.93956
Newburyport,MA,42.809891,-70.86363
Newcastle,CA,38.87672,-121.14213
Newcastle,ME,44.048714,-69.54335
Newcastle,NE,42.660607,-96.92796
Newcastle,OK,35.240232,-97.60908
Newcastle,TX,33.224562,-98.86043
Newcastle,UT,37.692401,-113.627239
Newcastle,WY,43.738237,-104.44387
Newcomb,MD,38.750959,-76.17804
Newcomb,NM,36.272472,-108.79107
Newcomb,NY,44.0589925,-73.984207
Newcomb,TN,36.547121,-84.18206
Newcomerstown,OH,40.277376,-81.59662
Newdale,ID,43.879722,-111.49617
Newell,AL,33.423088,-85.47202
Newell,IA,42.612476,-95.00006
Newell,NC,35.276794,-80.716495
